2870		0		928		992		1376		3008		
2870		1		1568		2032		2624		15667		
2870		2		784		1248		1296		2128		
2870		3		128		672		848		880		
2871		0		912		976		1376		2960		
2871		1		1552		2032		2608		14659		
2871		2		784		1264		944		1920		
2871		3		128		656		384		864		
2872		0		896		976		1248		3040		
2872		1		1552		2304		2144		14259		
2872		2		800		1536		832		2112		
2872		3		144		656		656		880		
2873		0		912		976		1376		3184		
2873		1		1568		2000		2000		14019		
2873		2		800		1264		864		2112		
2873		3		144		688		672		848		
2874		0		944		976		1648		2992		
2874		1		1584		2016		2288		13555		
2874		2		832		1248		1072		2096		
2874		3		144		672		224		832		
2875		0		928		976		1616		3024		
2875		1		1600		2016		1984		13715		
2875		2		832		1264		1360		2096		
2875		3		128		656		400		880		
2876		0		928		976		1344		2944		
2876		1		1600		2304		2304		14707		
2876		2		29443		8197		61443		28680		
2876		3		28673		36867		36867		16387		
2877		0		912		976		1424		3008		
2877		1		1584		2320		1968		15251		
2877		2		832		1552		928		1984		
2877		3		144		656		416		656		
2878		0		912		976		992		3024		
2878		1		1600		2032		2112		14467		
2878		2		848		1248		1312		2128		
2878		3		128		672		848		640		
2879		0		896		976		1360		2944		
2879		1		1536		2016		1968		13027		
2879		2		800		1248		752		1776		
2879		3		160		672		416		640		
2880		0		944		992		896		2944		
2880		1		1552		2016		2128		12114		
2880		2		832		1536		704		1744		
2880		3		176		688		608		640		
2881		0		960		1280		896		3184		
2881		1		1536		2016		1712		11778		
2881		2		784		1568		720		1776		
2881		3		144		704		592		864		
2882		0		912		1008		1440		3104		
2882		1		1248		2016		2288		11298		
2882		2		784		1568		960		2048		
2882		3		144		672		448		672		
2883		0		944		1296		1008		2784		
2883		1		1248		2000		2240		10306		
2883		2		816		1568		992		1712		
2883		3		176		704		416		816		
2884		0		928		1280		1568		3088		
2884		1		1264		2000		2176		9666		
2884		2		816		1584		752		1872		
2884		3		160		704		640		848		
2885		0		928		1280		1168		3072		
2885		1		1264		1984		2576		10210		
2885		2		816		1536		1168		1664		
2885		3		176		704		880		640		
2886		0		928		1280		1312		2784		
2886		1		1264		2000		2576		10770		
2886		2		800		1536		1056		1712		
2886		3		176		688		208		864		
2887		0		960		992		1552		3184		
2887		1		1248		2032		2144		10722		
2887		2		800		1552		1008		1776		
2887		3		192		688		416		848		
2888		0		928		1280		1568		2944		
2888		1		1232		2032		2144		10962		
2888		2		768		1552		1280		2048		
2888		3		176		704		576		832		
2889		0		912		1008		1152		3104		
2889		1		1264		2000		1984		11058		
2889		2		800		1552		1392		1696		
2889		3		144		704		768		640		
2890		0		944		1008		1536		2960		
2890		1		1536		2000		2032		10658		
2890		2		784		1552		1024		1696		
2890		3		144		704		400		848		
2891		0		928		1008		896		3120		
2891		1		1536		2032		1696		10418		
2891		2		784		1568		1072		1696		
2891		3		176		672		688		640		
2892		0		928		1008		1264		2960		
2892		1		1536		2304		2080		10434		
2892		2		800		1568		640		1680		
2892		3		160		688		672		800		
2893		0		944		1280		1408		3072		
2893		1		1248		2000		2128		10594		
2893		2		784		1568		1056		1664		
2893		3		144		688		416		816		
2894		0		944		1296		1648		3104		
2894		1		1248		2032		2240		10050		
2894		2		816		1568		1072		1888		
2894		3		176		704		592		816		
2895		0		960		1008		1408		3088		
2895		1		1552		2000		2288		9410		
2895		2		768		1568		1152		1872		
2895		3		128		688		432		816		
2896		0		944		1280		1248		3120		
2896		1		1248		2016		2064		9138		
2896		2		800		1584		752		1872		
2896		3		160		720		576		816		
2897		0		928		1280		1424		3088		
2897		1		1536		2000		1920		9314		
2897		2		496		1584		1392		1904		
2897		3		352		704		656		864		
2898		0		960		1008		1344		2768		
2898		1		1248		2032		2160		8914		
2898		2		816		1584		1392		1664		
2898		3		368		704		240		848		
2899		0		960		1312		1104		3104		
2899		1		1248		2032		2048		9186		
2899		2		816		1600		640		1664		
2899		3		128		720		400		800		
2900		0		960		1296		1360		2768		
2900		1		1248		2016		2240		9538		
2900		2		768		1600		1104		1856		
2900		3		368		720		784		848		
2901		0		960		1280		1152		3120		
2901		1		1552		2016		2048		9730		
2901		2		784		1568		960		1728		
2901		3		144		704		592		784		
2902		0		960		1280		1216		3136		
2902		1		1552		2032		2048		9602		
2902		2		768		1584		1328		1728		
2902		3		144		704		592		800		
2903		0		960		1280		1632		3088		
2903		1		1536		2016		2032		10290		
2903		2		784		1584		752		1728		
2903		3		160		720		512		800		
2904		0		960		1296		1344		3088		
2904		1		1536		2016		1936		10114		
2904		2		496		1552		944		1744		
2904		3		144		688		224		832		
2905		0		960		1296		1344		3088		
2905		1		1552		2000		2240		10466		
2905		2		768		1552		960		1760		
2905		3		160		688		784		832		
2906		0		960		1280		1312		3120		
2906		1		1536		2000		2144		10818		
2906		2		800		1552		1072		1712		
2906		3		128		688		768		880		
2907		0		944		1280		928		3104		
2907		1		1536		2016		2240		11330		
2907		2		768		1552		1344		2096		
2907		3		352		688		384		816		
2908		0		944		992		1600		2944		
2908		1		1536		2016		2256		11810		
2908		2		768		1264		1040		1776		
2908		3		128		672		448		640		
2909		0		944		1008		1280		3168		
2909		1		1568		2016		2144		12259		
2909		2		784		1248		992		2080		
2909		3		144		656		384		848		
2910		0		944		992		928		2960		
2910		1		1584		2304		2320		13763		
2910		2		800		1248		688		2112		
2910		3		160		656		576		880		
2911		0		944		1008		1296		3024		
2911		1		1584		2304		2256		16099		
2911		2		800		1200		1024		2160		
2911		3		336		656		512		880		
2912		0		944		944		912		3216		
2912		1		1616		2352		2128		24998		
2912		2		480		1200		672		2304		
2912		3		144		640		416		688		
2913		0		896		912		976		3248		
2913		1		1648		2352		2336		31607		
2913		2		464		1184		1104		2208		
2913		3		144		640		224		720		
2914		0		912		896		1024		3616		
2914		1		1440		2416		2032		37801		
2914		2		464		1184		704		2176		
2914		3		144		640		480		1040		
2915		0		896		896		736		3648		
2915		1		1440		2192		2144		42794		
2915		2		432		1184		880		2192		
2915		3		368		640		640		720		
2916		0		896		1136		1536		3664		
2916		1		1440		2176		2224		44234		
2916		2		416		1168		704		2240		
2916		3		368		640		384		720		
2917		0		896		1136		1248		3632		
2917		1		1408		2192		2416		44842		
2917		2		448		1152		720		2224		
2917		3		144		672		832		720		
2918		0		912		896		1120		3632		
2918		1		1424		2208		2032		42666		
2918		2		448		1184		1088		2288		
2918		3		128		656		384		688		
2919		0		912		1136		912		3584		
2919		1		1408		2192		2432		41994		
2919		2		448		1184		960		2240		
2919		3		128		672		192		704		
2920		0		896		912		736		3632		
2920		1		1440		2192		1936		43002		
2920		2		464		1168		880		2256		
2920		3		144		656		624		704		
2921		0		1136		1120		944		3616		
2921		1		1440		2208		2464		48107		
2921		2		448		1184		864		2240		
2921		3		128		656		640		720		
2922		0		896		1120		896		3632		
2922		1		1440		2224		2208		53277		
2922		2		416		1168		960		2592		
2922		3		352		640		640		736		
2923		0		1136		1120		960		3680		
2923		1		1472		2272		2416		55965		
2923		2		400		1184		864		2592		
2923		3		336		656		640		720		
2924		0		1136		1120		1216		3472		
2924		1		1472		2256		2256		56317		
2924		2		432		1152		960		2560		
2924		3		128		640		640		752		
2925		0		1136		1104		912		3680		
2925		1		1472		2240		2224		56301		
2925		2		448		1392		864		2240		
2925		3		144		640		576		736		
2926		0		896		896		1088		3680		
2926		1		1488		2256		2208		54717		
2926		2		400		1392		672		2560		
2926		3		368		880		640		720		
2927		0		1136		1136		1312		3472		
2927		1		1488		2240		1968		54685		
2927		2		432		1392		1072		2624		
2927		3		128		640		640		704		
2928		0		896		1120		1296		3472		
2928		1		1472		2192		2672		56269		
2928		2		400		1152		768		2592		
2928		3		368		656		624		672		
2929		0		1136		1120		1328		3536		
2929		1		1504		2240		2240		58590		
2929		2		432		1376		656		2272		
2929		3		368		656		624		672		
2930		0		1120		1104		1248		3664		
2930		1		1488		2288		2256		61134		
2930		2		432		1392		960		2576		
2930		3		368		656		832		1024		
2931		0		896		1120		912		3664		
2931		1		1520		2288		2240		62863		
2931		2		416		1152		672		2288		
2931		3		352		640		832		1024		
2932		0		1136		1120		704		3456		
2932		1		1504		2272		2848		63007		
2932		2		432		1168		960		2592		
2932		3		352		656		640		720		
2933		0		1120		1120		912		3648		
2933		1		1504		2272		2832		62351		
2933		2		432		1168		960		2592		
2933		3		336		656		656		720		
2934		0		1104		1136		1232		3696		
2934		1		1488		2288		2832		62191		
2934		2		416		1392		672		2560		
2934		3		352		656		640		704		
2935		0		1136		1120		1200		3472		
2935		1		1520		2560		2384		62927		
2935		2		448		1184		480		2608		
2935		3		352		672		528		704		
2936		0		1120		1120		912		3648		
2936		1		1504		2560		2832		63375		
2936		2		400		1392		688		2560		
2936		3		368		640		880		752		
2937		0		1104		1104		1216		3456		
2937		1		1488		2256		2272		63567		
2937		2		432		1376		672		2560		
2937		3		352		656		832		736		
2938		0		896		912		944		3648		
2938		1		1504		2272		2896		63839		
2938		2		432		1392		656		2576		
2938		3		128		656		880		736		
2939		0		1136		1120		1072		3696		
2939		1		1504		2272		2272		63775		
2939		2		448		1376		960		2560		
2939		3		368		656		560		704		
2940		0		1120		1120		1216		3488		
2940		1		1504		2288		2256		62527		
2940		2		448		1168		672		2576		
2940		3		128		640		608		720		
2941		0		1104		1136		1312		3504		
2941		1		1520		2560		2400		62495		
2941		2		432		1184		848		2592		
2941		3		368		640		880		1024		
2942		0		1136		1088		928		3696		
2942		1		1792		2272		2224		62991		
2942		2		416		1152		688		2592		
2942		3		368		656		624		672		
2943		0		1120		1120		752		3632		
2943		1		1520		2288		2512		62383		
2943		2		432		1152		944		2592		
2943		3		352		704		608		688		
2944		0		896		1088		1136		3680		
2944		1		1488		2272		2832		58766		
2944		2		384		1392		1088		2672		
2944		3		128		656		592		672		
2945		0		896		1104		1072		3680		
2945		1		1472		2240		2528		56573		
2945		2		400		1152		960		2576		
2945		3		144		656		624		720		
2946		0		1136		1120		736		3696		
2946		1		1504		2256		2352		57181		
2946		2		416		1392		976		2592		
2946		3		128		656		624		704		
2947		0		1136		1120		976		3504		
2947		1		1488		2272		1984		57790		
2947		2		448		1168		672		2576		
2947		3		336		640		208		704		
2948		0		896		896		752		3696		
2948		1		1504		2272		2400		57726		
2948		2		432		1168		688		2560		
2948		3		128		656		816		736		
2949		0		896		912		1120		3632		
2949		1		1488		2224		2544		53853		
2949		2		432		1152		672		2560		
2949		3		144		640		640		688		
2950		0		912		1120		944		3664		
2950		1		1488		2240		2400		51004		
2950		2		448		1168		912		2576		
2950		3		128		672		608		688		
2951		0		1136		1120		928		3680		
2951		1		1456		2192		2496		51516		
2951		2		448		1152		960		2560		
2951		3		128		656		464		736		
2952		0		912		896		736		3456		
2952		1		1520		2240		2128		52396		
2952		2		464		1184		832		2240		
2952		3		160		656		640		688		
2953		0		912		1136		912		3664		
2953		1		1472		2208		2512		53565		
2953		2		448		1152		672		2288		
2953		3		128		880		608		688		
2954		0		912		1136		1264		3680		
2954		1		1472		2208		2496		53789		
2954		2		480		1152		960		2560		
2954		3		144		640		464		736		
2955		0		896		896		944		3680		
2955		1		1488		2224		2480		53453		
2955		2		480		1152		704		2288		
2955		3		144		640		544		656		
2956		0		896		896		960		3680		
2956		1		1472		2224		2496		53901		
2956		2		464		1152		656		2288		
2956		3		144		640		480		1024		
2957		0		912		1136		960		3664		
2957		1		1456		2240		2512		56141		
2957		2		448		1392		960		2576		
2957		3		144		880		608		720		
2958		0		896		1120		1216		3456		
2958		1		1488		2272		2032		58958		
2958		2		464		1152		656		2560		
2958		3		144		640		608		656		
2959		0		1136		1120		720		3488		
2959		1		1456		2240		2176		60270		
2959		2		464		1376		848		2560		
2959		3		128		640		448		1024		
2960		0		912		1136		1248		3504		
2960		1		1424		2256		2224		61150		
2960		2		448		1376		656		2256		
2960		3		128		688		800		736		
2961		0		1136		896		1264		3488		
2961		1		1424		2240		2240		62735		
2961		2		448		1376		880		2560		
2961		3		176		880		640		1024		
2962		0		1120		1104		1536		3472		
2962		1		1456		2256		2864		63471		
2962		2		448		1168		896		2640		
2962		3		128		640		208		736		
2963		0		912		1104		1024		3488		
2963		1		1488		2560		2224		64559		
2963		2		448		1376		640		2608		
2963		3		128		640		608		704		
2964		0		896		1104		944		3472		
2964		1		1456		2272		2240		64895		
2964		2		416		1152		640		2608		
2964		3		368		656		544		688		
2965		0		1136		1104		944		3488		
2965		1		1472		2560		2240		65279		
2965		2		448		1152		1136		2672		
2965		3		128		656		608		720		
2966		0		1136		1120		1264		3520		
2966		1		1488		2560		2224		65279		
2966		2		432		1152		928		2640		
2966		3		144		640		608		752		
2967		0		1136		1120		1264		3520		
2967		1		1488		2288		2272		65279		
2967		2		432		1392		944		2640		
2967		3		368		672		640		1024		
2968		0		1120		1104		1264		3520		
2968		1		1504		2560		2000		65279		
2968		2		432		1392		928		2624		
2968		3		144		672		544		720		
2969		0		1136		1136		1232		3552		
2969		1		1520		2592		2336		65279		
2969		2		448		1152		640		2592		
2969		3		368		656		880		752		
2970		0		1120		1104		1536		3536		
2970		1		1520		2576		2880		65279		
2970		2		432		1152		928		2656		
2970		3		144		656		608		720		
2971		0		1136		1120		976		3472		
2971		1		1504		2560		2288		65279		
2971		2		432		1392		944		2656		
2971		3		368		640		848		1024		
2972		0		1120		1120		1264		3536		
2972		1		1520		2576		2288		65279		
2972		2		448		1376		880		2640		
2972		3		368		640		880		736		
2973		0		1120		1120		1248		3520		
2973		1		1520		2288		2864		65279		
2973		2		432		1376		928		2624		
2973		3		128		640		608		720		
2974		0		1120		1088		944		3472		
2974		1		1504		2560		2880		65279		
2974		2		448		1392		1024		2432		
2974		3		128		640		544		688		
2975		0		1120		1120		1264		3536		
2975		1		1504		2560		2928		65279		
2975		2		464		1392		640		2560		
2975		3		368		640		560		752		
2976		0		1136		1104		928		3472		
2976		1		1520		2560		2880		65279		
2976		2		432		1392		896		2624		
2976		3		352		656		448		752		
2977		0		1136		1104		1088		3456		
2977		1		1504		2592		2864		65279		
2977		2		448		1168		944		2624		
2977		3		144		864		608		688		
2978		0		1136		1088		1344		3840		
2978		1		1504		2592		2352		65279		
2978		2		448		1376		1040		2464		
2978		3		144		640		608		688		
2979		0		896		1088		912		3504		
2979		1		1792		2560		2832		65279		
2979		2		448		1360		912		2640		
2979		3		368		864		880		752		
2980		0		1136		1088		1344		3840		
2980		1		1808		2288		2528		65279		
2980		2		448		1392		832		2592		
2980		3		144		656		608		736		
2981		0		1136		1104		1328		3872		
2981		1		1840		2560		2032		65279		
2981		2		480		1392		464		2624		
2981		3		368		640		640		736		
2982		0		928		1120		1360		3888		
2982		1		1856		2592		1984		65279		
2982		2		496		1392		816		2576		
2982		3		368		640		640		752		
2983		0		896		1120		1184		3568		
2983		1		1856		2560		2416		65279		
2983		2		464		1392		928		2640		
2983		3		368		672		640		752		
2984		0		912		1088		896		3504		
2984		1		1824		2560		2400		65279		
2984		2		480		1152		864		2592		
2984		3		368		656		640		720		
2985		0		1136		1136		1296		3856		
2985		1		1824		2576		2544		65279		
2985		2		464		1392		640		2592		
2985		3		368		672		832		1040		
2986		0		912		1120		1120		3488		
2986		1		1808		2288		2272		65279		
2986		2		480		1152		928		2624		
2986		3		352		656		640		1024		
2987		0		1120		1104		1200		3552		
2987		1		1824		2576		2384		65279		
2987		2		480		1376		880		2608		
2987		3		128		672		640		752		
2988		0		1120		1120		1200		3504		
2988		1		1792		2560		2848		65279		
2988		2		464		1392		928		2624		
2988		3		128		880		176		752		
2989		0		912		1104		752		3504		
2989		1		1824		2576		2256		65279		
2989		2		464		1376		880		2608		
2989		3		128		672		640		720		
2990		0		1120		1104		1264		3536		
2990		1		1792		2560		2576		65279		
2990		2		480		1392		928		2624		
2990		3		128		656		832		752		
2991		0		896		1104		1232		3568		
2991		1		1792		2288		2544		65279		
2991		2		480		1376		816		2576		
2991		3		128		640		624		736		
2992		0		896		1104		1232		3536		
2992		1		1824		2560		2816		65279		
2992		2		480		1376		688		2640		
2992		3		128		672		240		704		
2993		0		896		1088		928		3504		
2993		1		1824		2288		2512		65279		
2993		2		496		1392		832		2560		
2993		3		144		656		608		704		
2994		0		1136		1088		1216		3552		
2994		1		1824		2560		2496		65279		
2994		2		480		1376		912		2640		
2994		3		192		640		416		1056		
2995		0		1136		1088		1088		3488		
2995		1		1824		2560		2528		65279		
2995		2		464		1376		832		2592		
2995		3		128		880		656		720		
2996		0		1136		1088		928		3536		
2996		1		1488		2272		2512		65279		
2996		2		480		1360		1136		2608		
2996		3		128		656		656		736		
2997		0		1120		1088		1344		3856		
2997		1		1520		2272		2592		65279		
2997		2		496		1360		720		2432		
2997		3		128		656		848		752		
2998		0		896		1104		1264		3552		
2998		1		1520		2576		2240		65279		
2998		2		448		1376		656		2624		
2998		3		368		656		832		1024		
2999		0		1120		1104		928		3536		
2999		1		1808		2576		2544		65279		
2999		2		480		1344		672		2640		
2999		3		128		880		384		720		
3000		0		1120		1120		1184		3840		
3000		1		1824		2576		2208		65279		
3000		2		496		1344		1136		2672		
3000		3		144		880		624		736		
3001		0		1136		1104		1184		3552		
3001		1		1824		2560		2368		65279		
3001		2		480		1344		912		2640		
3001		3		144		640		480		1072		
3002		0		896		1120		1056		3488		
3002		1		1824		2288		2512		65279		
3002		2		768		1344		928		2656		
3002		3		160		640		832		736		
3003		0		896		1104		1056		3456		
3003		1		1840		2288		2544		65279		
3003		2		496		1360		928		2656		
3003		3		144		848		384		704		
3004		0		1136		1120		1200		3552		
3004		1		1824		2560		2512		65279		
3004		2		768		1344		928		2656		
3004		3		160		880		832		736		
3005		0		1104		1104		1104		3504		
3005		1		1856		2560		2464		65279		
3005		2		496		1344		800		2592		
3005		3		160		640		880		736		
3006		0		1120		1120		1200		3552		
3006		1		1824		2272		2512		65279		
3006		2		768		1312		416		2672		
3006		3		144		880		544		688		
3007		0		896		1120		1136		3472		
3007		1		1824		2560		2528		65279		
3007		2		768		1344		736		2432		
3007		3		160		864		624		672		
3008		0		1104		1088		976		3568		
3008		1		1840		2576		2496		65279		
3008		2		496		1344		928		2608		
3008		3		144		880		640		704		
3009		0		1104		1104		1152		3520		
3009		1		1792		2288		2496		65279		
3009		2		496		1360		960		2608		
3009		3		368		640		864		736		
3010		0		1120		1104		1152		3552		
3010		1		1520		2272		2416		65279		
3010		2		480		1344		848		2592		
3010		3		144		816		592		704		
3011		0		1104		1088		1296		3872		
3011		1		1808		2240		2384		62175		
3011		2		496		1344		704		2624		
3011		3		128		848		544		688		
3012		0		1120		1120		1280		3856		
3012		1		1488		2208		1968		53773		
3012		2		784		1360		960		2624		
3012		3		160		864		832		1024		
3013		0		896		1136		912		3648		
3013		1		1440		2336		2592		38857		
3013		2		768		1376		1088		2288		
3013		3		160		640		560		640		
3014		0		912		896		1536		3616		
3014		1		1600		2304		2256		26790		
3014		2		768		1168		960		2368		
3014		3		128		640		848		656		
3015		0		960		960		1008		3424		
3015		1		1536		2000		2176		18868		
3015		2		832		1184		656		1952		
3015		3		144		656		688		880		
3016		0		944		944		992		3408		
3016		1		1584		2000		2416		16772		
3016		2		800		1200		1296		1984		
3016		3		160		656		384		864		
3017		0		944		944		1264		3408		
3017		1		1568		1984		2400		16356		
3017		2		784		1216		1280		2032		
3017		3		368		640		880		656		
3018		0		944		928		1568		3216		
3018		1		1600		2016		2192		19828		
3018		2		784		1184		1280		2304		
3018		3		368		640		656		864		
3019		0		928		912		1584		3248		
3019		1		1616		2016		2272		22565		
3019		2		784		1168		1280		2352		
3019		3		368		656		672		880		
3020		0		928		912		1584		3280		
3020		1		1408		2336		2288		26566		
3020		2		768		1168		1008		2416		
3020		3		128		640		480		704		
3021		0		928		912		976		3264		
3021		1		1408		2336		2256		29271		
3021		2		768		1152		992		2400		
3021		3		368		656		656		688		
3022		0		912		896		1360		3680		
3022		1		1456		2320		2288		30007		
3022		2		480		1168		960		2208		
3022		3		128		640		848		720		
3023		0		912		896		1120		3584		
3023		1		1456		2336		2560		30247		
3023		2		496		1152		976		2192		
3023		3		352		640		656		672		
3024		0		896		896		1552		3584		
3024		1		1424		2304		2288		28647		
3024		2		768		1168		960		2400		
3024		3		128		640		672		640		
3025		0		928		928		1552		3296		
3025		1		1616		2032		2224		21845		
3025		2		768		1184		976		2032		
3025		3		128		656		848		704		
3026		0		944		960		1584		3344		
3026		1		1600		2000		2368		15987		
3026		2		29443		12293		49156		49160		
3026		3		45057		40963		32771		28675		
3027		0		960		1008		976		3024		
3027		1		1552		1984		2384		13491		
3027		2		816		1232		1296		2128		
3027		3		368		656		800		864		
3028		0		960		976		928		2960		
3028		1		1616		2000		2064		12867		
3028		2		800		1232		1312		2112		
3028		3		160		656		880		864		
3029		0		960		992		1632		2976		
3029		1		1584		1952		2144		11890		
3029		2		848		1248		1376		1744		
3029		3		160		672		640		848		
3030		0		1008		1296		1648		3120		
3030		1		1568		1984		2224		9218		
3030		2		640		1248		1088		1792		
3030		3		176		688		704		800		
3031		0		1280		1168		1792		2464		
3031		1		1376		1936		2224		4241		
3031		2		864		1584		960		1168		
3031		3		176		704		752		432		
3032		0		1280		1232		1856		1984		
3032		1		1296		2160		2080		2848		
3032		2		864		1632		1568		1280		
3032		3		176		720		1024		416		
3033		0		1280		1536		1840		1920		
3033		1		1296		1936		1856		2112		
3033		2		880		1424		1008		928		
3033		3		176		720		496		624		
3034		0		1328		1552		1872		2112		
3034		1		1152		1936		2096		1808		
3034		2		672		1440		1600		1120		
3034		3		176		752		1024		384		
3035		0		1296		1536		1504		1920		
3035		1		1328		1984		2064		1520		
3035		2		880		1456		1600		896		
3035		3		160		752		496		576		
3036		0		1312		1600		1872		2096		
3036		1		1360		1952		2112		1472		
3036		2		672		1440		1616		1120		
3036		3		208		752		768		624		
3037		0		1328		1536		1696		1776		
3037		1		1376		1952		2192		1552		
3037		2		672		1440		1296		1088		
3037		3		192		752		1040		400		
3038		0		1360		1264		1632		1888		
3038		1		1376		1920		2176		1584		
3038		2		656		1472		1632		1104		
3038		3		208		736		752		384		
3039		0		1360		1568		1648		1664		
3039		1		1152		1936		2192		1216		
3039		2		688		1440		1296		1056		
3039		3		160		736		768		592		
3040		0		1344		1552		1680		1744		
3040		1		1392		1952		2176		1568		
3040		2		704		1472		1344		1024		
3040		3		224		1024		752		400		
3041		0		1376		1552		1616		1664		
3041		1		1376		2160		2176		1472		
3041		2		704		1408		1312		1088		
3041		3		208		752		1072		608		
3042		0		1344		1248		1696		2048		
3042		1		1152		1920		1936		1424		
3042		2		688		1440		1408		1136		
3042		3		224		736		704		624		
3043		0		1376		1264		1824		1760		
3043		1		1184		1936		2368		1520		
3043		2		672		1440		1648		1104		
3043		3		176		752		464		592		
3044		0		1344		1584		1680		1776		
3044		1		1392		1920		2384		1808		
3044		2		704		1424		1632		1088		
3044		3		208		736		768		624		
3045		0		1376		1232		1600		2048		
3045		1		1376		1952		2176		1456		
3045		2		688		1408		1312		1072		
3045		3		208		752		768		400		
3046		0		1360		1264		1616		1744		
3046		1		1216		1936		2192		1536		
3046		2		688		1440		1408		1056		
3046		3		176		1040		1056		400		
3047		0		1376		1264		1664		2064		
3047		1		1248		1920		2112		1632		
3047		2		704		1456		1648		1088		
3047		3		176		1024		496		608		
3048		0		1152		1264		1648		1696		
3048		1		1536		2160		2144		1632		
3048		2		704		1424		1648		1088		
3048		3		192		1040		1040		400		
3049		0		1392		1248		1696		2064		
3049		1		1232		1984		2192		1584		
3049		2		688		1456		1408		1088		
3049		3		192		736		1040		400		
3050		0		1376		1552		1712		1728		
3050		1		1200		1920		2128		1264		
3050		2		672		1440		1648		1024		
3050		3		192		736		1056		384		
3051		0		1376		1536		1408		1888		
3051		1		1248		1936		2224		1200		
3051		2		688		1440		1632		1056		
3051		3		192		736		752		384		
3052		0		1360		1264		1744		1888		
3052		1		1200		1968		2208		1216		
3052		2		704		1440		1408		1056		
3052		3		192		752		752		624		
3053		0		1392		1568		1200		1904		
3053		1		1248		1952		2144		1392		
3053		2		672		1440		1408		1056		
3053		3		176		752		768		576		
3054		0		1360		1536		1424		1872		
3054		1		1216		1920		2160		1392		
3054		2		672		1440		1344		752		
3054		3		128		752		1072		608		
3055		0		1344		1552		1760		1904		
3055		1		1200		1936		2208		1216		
3055		2		688		1424		1424		736		
3055		3		160		1024		768		592		
3056		0		1376		1536		1424		1856		
3056		1		1184		1920		2208		1200		
3056		2		640		1440		1648		1088		
3056		3		160		1040		1088		608		
3057		0		1376		1536		1408		1888		
3057		1		1200		1936		2240		1184		
3057		2		656		1440		1648		1072		
3057		3		160		752		1056		384		
3058		0		1360		1568		1776		1856		
3058		1		1184		1920		1936		1344		
3058		2		688		1456		1408		1024		
3058		3		192		1024		1072		608		
3059		0		1392		1536		1584		1872		
3059		1		1216		1936		2240		1392		
3059		2		672		1440		1648		736		
3059		3		176		752		528		400		
3060		0		1376		1616		1568		1680		
3060		1		1200		1936		2144		1184		
3060		2		672		1440		1616		1024		
3060		3		176		1056		1056		624		
3061		0		1184		1552		1744		1712		
3061		1		1232		1936		2240		1152		
3061		2		656		1408		1312		1024		
3061		3		176		752		1072		624		
3062		0		1344		1552		1744		1728		
3062		1		1200		1936		2240		1216		
3062		2		704		1424		1648		1024		
3062		3		160		752		768		592		
3063		0		1376		1552		1456		1808		
3063		1		1200		1936		2160		1152		
3063		2		704		1456		1648		752		
3063		3		160		1040		1072		592		
3064		0		1376		1568		1760		1888		
3064		1		1200		1952		2272		1296		
3064		2		688		1456		1408		736		
3064		3		144		1024		1024		608		
3065		0		1392		1600		1472		1792		
3065		1		1184		1952		2256		1328		
3065		2		672		1456		1408		736		
3065		3		176		752		800		544		
3066		0		1360		1552		1456		1904		
3066		1		1248		2160		2096		1312		
3066		2		672		1440		1344		672		
3066		3		160		1024		1088		560		
3067		0		1376		1568		3184		1840		
3067		1		1360		2096		2864		944		
3067		2		656		1424		1792		688		
3067		3		160		1024		752		560		
3068		0		1152		1584		6017		1808		
3068		1		1280		2096		3088		896		
3068		2		640		1648		1584		864		
3068		3		176		736		720		608		
3069		0		1168		1648		7857		1664		
3069		1		1312		1760		2736		928		
3069		2		640		1632		1600		864		
3069		3		176		720		864		528		
3070		0		1376		1616		11858		1680		
3070		1		944		1744		3200		1088		
3070		2		864		1616		1680		864		
3070		3		144		736		912		560		
3071		0		1152		1632		14563		1744		
3071		1		928		1696		3600		752		
3071		2		864		1584		1408		864		
3071		3		160		736		912		528		
3072		0		1152		1408		19268		1680		
3072		1		928		1696		3664		1120		
3072		2		848		1600		1408		640		
3072		3		192		720		1136		544		
3073		0		1152		1424		21029		1696		
3073		1		928		1664		3376		1072		
3073		2		848		1584		1760		864		
3073		3		160		720		944		544		
3074		0		1200		1472		25606		1664		
3074		1		912		1680		3552		688		
3074		2		848		1600		1456		848		
3074		3		176		704		928		512		
3075		0		1184		1792		29239		2064		
3075		1		912		1680		3568		1104		
3075		2		832		1600		1760		864		
3075		3		192		736		1136		608		
3076		0		1200		1792		30983		1760		
3076		1		896		1664		3264		1024		
3076		2		864		1568		1440		832		
3076		3		192		736		1024		592		
3077		0		1216		1856		34280		1712		
3077		1		1120		1904		3280		880		
3077		2		864		1600		1760		640		
3077		3		192		704		432		592		
3078		0		1536		1888		36392		2112		
3078		1		1104		1664		3424		880		
3078		2		656		1584		1824		672		
3078		3		176		704		640		528		
3079		0		1232		1904		39449		2048		
3079		1		928		1664		3920		880		
3079		2		848		1568		1488		800		
3079		3		160		704		736		592		
3080		0		1536		1728		44378		2048		
3080		1		896		1664		3728		864		
3080		2		848		1552		2096		816		
3080		3		144		720		912		560		
3081		0		1248		1712		46891		2112		
3081		1		896		1664		3920		672		
3081		2		832		1600		1648		880		
3081		3		144		736		720		608		
3082		0		1536		1744		48155		2064		
3082		1		896		1664		3728		640		
3082		2		832		1568		2080		880		
3082		3		144		720		640		544		
3083		0		1552		1760		50588		2128		
