642		11		65055		23365		19300		17636		18068		17972		17316		16900		18356		19588		19588		21045		24341		18708		19332		14467		
642		12		65119		23157		17732		16115		16356		16772		15747		15747		17508		17684		17300		17284		19108		18068		17508		16436		
642		13		64751		25478		17876		17252		17300		18164		17348		17348		17444		18436		18788		17540		19876		18532		18244		17700		
642		14		64703		30903		21941		20100		20052		22325		19124		20597		18676		20244		21509		19332		21525		21173		20501		19076		
642		15		65039		35384		23333		19188		20981		21013		19972		19268		19460		18084		19924		18180		20244		20004		19684		19460		
643		0		65327		928		896		976		896		976		1136		944		944		1120		960		1056		912		912		1040		208		
643		1		64703		34520		21125		18100		20661		20020		21029		20036		18836		20965		21957		19060		21397		20228		20276		13955		
643		2		64671		36424		23509		22149		24742		25286		24021		25974		24341		24710		28935		23109		25094		22325		23029		15219		
643		3		64719		28070		20148		20725		23317		22389		19828		20228		20821		21941		22373		20453		21557		20485		21413		12995		
643		4		64719		28615		20389		21685		22229		21157		18884		19188		20244		21221		21477		21285		22261		20020		21397		13075		
643		5		65087		23925		16660		19316		17892		17956		16404		16564		16820		17236		19044		19252		19204		17204		17572		11762		
643		6		65039		22549		17732		18660		18068		17428		16324		16884		16660		17924		18692		19172		19652		17188		18548		14003		
643		7		65055		20132		15715		16628		16740		16772		16772		14691		14339		15219		15603		17492		17828		16083		17044		13139		
643		8		65039		24454		18788		21749		20629		22213		22549		18596		17284		18276		18260		20389		20292		18628		20693		13891		
643		9		65039		24101		17844		19812		19716		20469		19460		18308		18468		17156		17652		19828		19908		17380		19332		12627		
643		10		65039		23029		19332		18132		18644		20485		18708		17748		17988		17684		18788		20276		20789		16660		19892		12819		
643		11		65039		23365		19284		17956		18292		18004		17300		16900		18420		19780		19748		21109		24325		18788		19332		14467		
643		12		65039		22933		17732		16115		16676		16772		15811		15747		17396		17716		17300		17508		19156		18276		17300		16388		
643		13		65151		25718		18228		17044		17284		18436		17380		17668		17428		18452		18596		17572		19892		18532		18228		17396		
643		14		64751		30887		22277		20180		20036		22357		19076		20405		18596		20276		21621		19508		21557		21365		20581		19076		
643		15		64703		35448		23317		19076		20981		21077		19972		19252		19092		18196		19956		17812		20260		20036		19684		19492		
644		0		65343		976		944		1008		960		1136		896		928		928		896		944		1088		928		896		992		224		
644		1		64863		34488		21157		18148		20709		20020		21061		19844		18996		20917		22005		18996		21429		19908		20260		14019		
644		2		64895		36424		23541		22149		25094		25302		23973		25910		24373		24934		28663		22917		25158		22357		23013		15171		
644		3		64735		28102		20164		20725		23317		22149		19812		19940		20853		22101		21989		20453		21605		20212		21397		12979		
644		4		64751		28615		20421		21781		22261		21349		18932		19460		20116		21221		21477		21269		22533		20068		21589		13091		
644		5		65055		23909		16676		19316		18212		17988		16420		16532		16884		17236		19060		18916		19220		17188		17572		11762		
644		6		65039		22213		17716		18628		18260		18212		16292		17204		16308		17652		18372		19172		19588		17156		18324		14003		
644		7		65087		20180		15491		16740		16516		16980		16996		14515		14339		15059		15971		17412		18036		16243		17060		12947		
644		8		64735		24662		18564		21749		20629		22229		22229		18580		17684		18260		18212		20389		20276		18612		20661		13891		
644		9		65039		24101		17860		19668		19748		20437		19460		18324		18308		17156		17636		19764		19908		17380		19572		12643		
644		10		65055		22965		19556		18100		18628		20485		18708		17780		17988		17556		18788		19892		20821		16340		20052		12819		
644		11		64767		23333		19284		17652		18292		18004		17332		16612		18548		19652		19812		21045		24037		18788		19572		14483		
644		12		65087		23157		17748		16035		16676		16772		15747		15763		17476		17668		17300		17332		19092		18052		17524		16436		
644		13		64687		25702		18212		17076		17492		18452		17364		17332		17108		18484		18596		17700		19860		18532		18276		17700		
644		14		64719		30935		21989		20100		19972		22325		19108		20597		18948		20244		21621		19556		21509		21141		20549		19108		
644		15		64735		35208		23333		19124		20965		21093		19988		19220		19108		18244		20244		18212		20292		20036		19972		19172		
645		0		65311		928		896		928		1136		928		976		944		896		1136		896		1088		896		944		912		528		
645		1		64751		34680		21157		18052		20725		20052		21093		20068		19028		21365		22165		19028		21413		19876		20260		14003		
645		2		64655		36392		23525		22149		24774		25302		24005		25958		24437		24710		28983		23077		25142		22325		23317		15203		
645		3		64735		28054		20164		20709		23349		22357		19716		20276		20789		21957		22341		20437		21221		20212		21381		13027		
645		4		64751		28551		20469		21861		22261		21157		18884		19460		20324		21509		21781		20917		22549		20036		21621		13091		
645		5		65103		23829		16740		18916		17892		18020		16115		16596		16884		17236		19220		18900		19252		16884		17572		12034		
645		6		65071		22213		17748		18612		18052		18260		16340		16884		16708		17764		18772		19332		19652		17188		18340		13971		
645		7		65071		20565		15731		16932		16516		16820		16996		14563		14019		15043		15987		17412		17844		16019		17124		12947		
645		8		64735		24694		18564		21749		20629		22229		22533		18612		17380		18292		18212		20421		19940		18660		20661		13907		
645		9		65039		23765		17876		19636		19732		20437		19140		18372		18324		17252		17796		19732		20244		17284		19508		12627		
645		10		64767		23349		19556		18164		18612		20485		18692		17748		17956		17748		18628		20228		20805		16372		20084		12883		
645		11		64751		23381		19316		17652		18052		18020		17380		16948		18548		19636		19764		21077		24357		18724		19332		14499		
645		12		65039		23045		17764		16019		16708		16980		15971		15859		17300		17556		17332		17364		19092		18292		17284		16404		
645		13		65071		25718		18180		17220		17492		18500		17364		17316		17428		18148		18644		17684		19876		18308		18244		17716		
645		14		64719		30919		22277		20148		20036		22373		19156		20581		18980		19940		21541		19380		21541		21157		20485		19076		
645		15		64719		35352		23365		19284		21253		21077		19988		19220		19476		18244		19892		18212		19924		20052		19700		19492		
646		0		65327		960		928		912		912		1040		928		944		896		928		912		1104		1136		1136		896		528		
646		1		65039		34632		21173		18148		20709		20036		20709		20084		19028		21317		22309		18980		21429		19892		20276		14003		
646		2		64895		36440		23509		22181		25094		25302		24181		25734		24421		24710		28983		23093		25174		22341		22997		15203		
646		3		64703		28086		20212		20837		23381		22357		19748		20228		20821		21957		22005		20421		21509		20212		21413		12979		
646		4		64703		28567		20389		21637		22229		21125		18916		19508		19940		21205		21397		20917		22245		20052		21397		13059		
646		5		65039		23733		16692		19284		17892		17796		16388		16580		16868		17060		18836		19284		18932		17188		17604		11730		
646		6		65039		22533		17716		18628		18292		18276		16356		17188		16660		17540		18724		19156		19636		17172		18324		14019		
646		7		65087		20116		15699		16900		16756		16804		16788		14499		13971		15027		15571		17508		17828		16211		17028		13171		
646		8		29437		61280		42569		37973		50513		34135		50519		58697		42053		17479		21575		13392		62799		17481		54353		54582		
646		9		21246		3933		54598		50253		58445		17488		62795		54344		29768		25667		25670		5197		46159		5188		50252		21553		
646		10		64767		22997		19332		18164		18612		20581		18740		17556		17572		17380		18420		19924		20789		16644		20068		12851		
646		11		64767		23349		19220		17940		18052		17972		17316		16964		18548		19668		19588		21029		24325		18740		19364		14691		
646		12		64767		23109		17780		16067		16676		16996		15971		15827		17508		17716		17396		17492		19108		18052		17524		16099		
646		13		65087		25718		17892		17172		17284		18436		17668		17380		17492		18100		18724		17668		19876		18308		18276		17748		
646		14		64719		30919		22005		20116		20036		22373		19156		20405		18964		20324		21445		19556		21221		21125		20501		19092		
646		15		64735		35208		23381		19140		20981		21077		20020		19204		19460		18100		20308		17860		20276		19844		19700		19476		
647		0		65311		960		944		912		896		1120		912		960		976		1120		976		1088		912		896		1104		240		
647		1		64767		34520		21125		18228		20677		20052		21013		19860		18868		20949		21989		18660		21381		19908		20228		13955		
647		2		64655		36072		23525		22149		24822		25302		23957		25910		24405		24934		28983		23061		25174		22325		23029		15171		
647		3		64767		28134		20485		21061		23397		22181		19780		19924		20757		21941		22341		20773		21605		20196		21413		12979		
647		4		64735		28567		20421		21653		22245		21173		18900		19476		19924		21173		21493		20917		22245		19844		21621		13139		
647		5		65039		23909		16660		19092		18196		17988		16436		16564		17188		17156		18868		18884		19268		17236		17636		11730		
647		6		65055		22549		17700		18612		18084		18276		16356		17156		16324		17556	
